"data_set1","data_set2","cor","p","p_adjust","level"
"TotFib","phylum_Actinobacteria",-0.880713375198812,0.00884301494836754,0.141488239173881,"phylum"
"TotFib","class_Actinobacteria",-0.880713375198812,0.00884301494836754,0.141488239173881,"class"
"TotFib","order_Coriobacteriales",-0.880713375198812,0.00884301494836754,0.141488239173881,"order"
"TotFib","family_Coriobacteriaceae",-0.880713375198812,0.00884301494836754,0.141488239173881,"family"
"TotFib","genus_Coprococcus",0.980755529870281,9.76622206902779e-05,0.00937557318626668,"genus"
"TotFib","genus_unclassified_Coriobacteriaceae",-0.946536007089271,0.00123325730458783,0.059196350620216,"genus"
"VitA_IU","genus_Clostridium.XlVa",-0.936718011783686,0.00186969123256066,0.0897451791629119,"genus"
"VitA_IU","genus_Lachnospiracea_incertae_sedis",0.952845534796735,0.000904067510594982,0.0867904810171183,"genus"
"Caroten","genus_Clostridium.XlVa",-0.936718011783686,0.00186969123256066,0.0897451791629119,"genus"
"Caroten","genus_Lachnospiracea_incertae_sedis",0.952845534796735,0.000904067510594982,0.0867904810171183,"genus"
"VitB_NE","genus_Clostridium.XlVb",0.951729411467381,0.000957935611003585,0.0919618186563441,"genus"
"VitB_NE","genus_Lachnospiracea_incertae_sedis",0.927945952609754,0.00257410630037379,0.123557102417942,"genus"
"Panto","class_unclassified_Firmicutes",-0.910241804148315,0.00441499278456912,0.105959826829659,"class"
"Panto","order_unclassified_Firmicutes",-0.910241804148315,0.00441499278456912,0.105959826829659,"order"
"Panto","family_unclassified_Firmicutes",-0.910241804148315,0.00441499278456912,0.105959826829659,"family"
"Panto","genus_unclassified_Firmicutes",-0.910241804148315,0.00441499278456912,0.105959826829659,"genus"
"Se","genus_Holdemania",0.948026852909838,0.00115000827083707,0.110400794000359,"genus"
"Na","family_Bacteroidaceae",0.921460101636803,0.0031816883093219,0.152721038847451,"family"
"Na","genus_Bacteroides",0.921460101636803,0.0031816883093219,0.152721038847451,"genus"
